t,simElapsedSec,round,fpsAvg,fpsMin,fpsMax,frameMsAvg,frameMsMax,frameCount,simDtMsAvg,cpu.simMsAvg,cpu.syncMsAvg,cpu.renderMsAvg,gpuMsAvg,renderer.calls,renderer.triangles,renderer.lines,renderer.points,renderer.geometries,renderer.textures,renderer.programs,scene.totalObjects,scene.visibleMeshes,scene.hiddenMeshes,scene.lights,scene.shadowCastingLights,game.viewedPlayer,game.viewedCreeps,game.viewedTowers,game.allArenasCreeps,game.allArenasTowers,game.humanoidAnimating,game.lightningArcsActive,game.poisonBubblesActive,memory.usedMB,memory.totalMB,memory.limitMB
168.20469999999554,641.75,22,10.057382221215445,8.568980291344475,12.004801920769985,100,116.70000000001164,10,100,0.3900000013411045,3.5799999997019767,21.03999999910593,,2249,82314,0,0,7479,2,13,19261,14852,1533,3,1,4,0,126,4,470,0,0,15,150.65382766723633,190.56975936889648,4192
169.190799999997,645.6,22,10.200041768387234,10,11.990407673861748,98.32999999999883,100,10,98.32999999999883,0.31000000014901163,2.7199999995529653,20.26000000089407,,2232,83264,0,0,7464,3,14,19301,14873,1541,3,1,4,1,126,5,472,3,0,11,153.64934921264648,190.77934646606445,4192
170.18109999999405,649.25,22,10.655800004653114,8.576329331045883,11.990407673861748,95,116.60000000000582,10,95,0.33000000193715096,2.3899999976158144,19.81000000163913,,1855,71298,0,0,7956,2,13,19291,14895,1512,3,1,5,0,95,2,472,0,0,6,154.65946578979492,191.81047439575195,4192
171.10689999999852,653.35,22,11.667906756543774,10,12.019230769233292,86.10000000000097,100,12,86.10000000000097,0.29166666604578495,2.375000001862645,17.958333332712453,,1855,71298,0,0,7956,2,13,19291,14895,1512,3,1,5,0,95,2,472,0,0,9,128.30596923828125,193.01091384887695,4192
172.13719999999552,657.45,22,11.666707235968332,10,12.019230769229088,86.10833333333237,100,12,86.10833333333237,0.2499999993791183,2.383333332836628,17.71666666616996,,1855,71298,0,0,7956,2,13,19327,14926,1515,3,1,5,0,95,0,473,0,0,0,133.65851974487305,193.1002197265625,4192
173.16319999999553,661.15,22,11.818621496996217,10,12.004801920769985,84.84545454545614,100,11,84.84545454545614,0.23636363446712494,2.45454545522278,17.80909090827812,,1855,71298,0,0,7956,2,13,19355,14945,1518,3,1,5,0,95,0,474,0,0,0,135.17536544799805,193.20212936401367,4192
174.10659999999405,664.85,23,10.314534113781002,8.568980291346612,12.004801920769985,98.32999999999883,116.69999999998254,10,98.32999999999883,0.5100000001490116,7.880000000447035,20.920000000298025,,2060,80718,0,0,8072,4,14,20527,15896,1575,3,1,5,2,99,20,495,3,0,16,143.24664688110352,205.62217712402344,4192
175.11009999999405,668.75,23,10.778833291288484,8.576329331045883,12.004801920769985,93.93636363636523,116.60000000000582,11,93.93636363636523,0.5363636382601478,4.845454543828964,19.28181818263097,,1965,74202,0,0,8049,3,14,20899,16161,1622,3,1,5,1,101,4,510,4,0,14,173.5493278503418,210.9420509338379,4192
176.12959999999404,672.6,23,11.092626428884643,9.990009990009408,12.019230769233292,90.89999999999947,100.10000000000582,11,90.89999999999947,0.3727272721854123,3.5454545440998944,19.345454545860942,,1937,73372,0,0,8076,3,14,21062,16251,1654,3,1,5,1,102,4,517,1,0,8,159.64392852783203,215.62895584106445,4192
177.12489999999852,676.55,23,11.090913002801368,9.990009990009408,12.004801920769985,90.9090909090909,100.10000000000582,11,90.9090909090909,0.30909090827811847,3.1090909100391646,19.727272727272727,,1936,73670,0,0,8078,2,13,21163,16329,1662,3,1,5,0,102,2,520,0,0,6,168.66046142578125,217.58472442626953,4192
178.118,680.35,23,11.453318068471505,10,12.019230769229088,87.8818181818166,100,11,87.8818181818166,0.3000000004063953,2.9181818176399577,18.909090909768235,,1936,73670,0,0,8078,2,13,21276,16426,1668,3,1,5,0,102,1,522,0,0,4,175.04874420166016,218.58777618408203,4192
179.0968999999985,684.6,23,11.167907463595649,9.990009990009408,12.019230769233292,90.26666666666763,100.10000000000582,12,90.26666666666763,0.2833333319673936,2.7500000012417636,19.158333333209157,,1936,73670,0,0,8078,2,13,21296,16429,1675,3,1,5,0,102,0,524,0,0,0,181.36256790161133,219.2237548828125,4192
180.1743999999985,688,23,9.91310166214182,7.4962518740632955,12.004801920769985,103.69999999999871,133.39999999999418,9,103.69999999999871,0.24444444560342365,2.4666666645142765,24.066666667660076,,2964,101658,0,0,9268,2,13,21296,16350,1754,3,1,1,0,181,0,524,0,0,0,180.09344863891602,220.0167236328125,4192
181.134299999997,691.6,23,8.571429971245657,8.568980291344475,8.576329331048024,116.66666666666667,116.70000000001164,9,116.66666666666667,0.29999999867545235,2.5111111112766795,26.133333332836628,,2964,101658,0,0,9268,2,13,21296,16350,1754,3,1,1,0,181,0,524,0,0,0,175.4179344177246,221.2313232421875,4192
182.18469999999553,694.4,24,7.549647894627144,5.452562704471275,8.576329331045883,135.7000000000033,183.39999999999418,7,135.7000000000033,0.6857142863529069,10.214285715350083,32.81428571258272,,3166,109264,0,0,9583,5,14,22555,17373,1822,3,1,1,3,189,12,548,0,0,26,186.59460067749023,236.68865203857422,4192
183.16279999999702,697.6,24,8.035859241330382,7.4962518740632955,8.576329331045883,125,133.39999999999418,8,125,0.5375000014901161,4.274999998509884,27.26250000204891,,3091,105796,0,0,9582,5,14,22619,17353,1860,3,1,1,3,191,11,556,0,0,40,193.25992965698242,240.7716293334961,4192
184.1438999999985,701.2,24,8.333862438483148,7.49625187406166,8.576329331048024,120.36666666666537,133.40000000002328,9,120.36666666666537,0.5444444451067183,3.0666666668322353,26.72222222222222,,3125,106598,0,0,9617,5,14,22716,17432,1866,3,1,1,3,192,8,559,0,0,17,193.7258758544922,243.9771614074707,4192
185.24229999999702,704.4,24,7.902039777296455,7.501875468866234,8.568980291346612,127.07500000000073,133.30000000001746,8,127.07500000000073,0.5124999992549419,3.8250000001862645,28.200000001117587,,3136,106362,0,0,9666,5,14,22978,17629,1891,3,1,1,3,194,7,566,0,0,18,196.0414276123047,246.72496795654297,4192
186.23869999999553,707.6,24,8.304041345651068,7.501875468866234,8.576329331045883,120.82500000000073,133.30000000001746,8,120.82500000000073,0.4500000001862645,3.0499999998137355,26.67500000167638,,3116,105850,0,0,9664,5,14,22963,17612,1893,3,1,1,3,194,7,566,0,0,24,188.93955612182617,247.7713851928711,4192
187.21679999999702,710.8,24,8.16881703839552,7.4962518740632955,8.568980291346612,122.92499999999927,133.39999999999418,8,122.92499999999927,0.4249999998137355,3.537499999627471,27.162500001490116,,3215,109158,0,0,9768,4,14,23127,17756,1901,3,1,1,2,196,4,569,0,0,15,187.00288009643555,248.96271133422852,4192
188.1985,714,24,8.170653242841368,7.501875468867872,8.576329331048024,122.89999999999782,133.29999999998836,8,122.89999999999782,0.4375000009313226,3.074999999254942,27.1875,,3138,106358,0,0,9727,4,14,23073,17699,1904,3,1,1,2,196,4,569,0,0,12,211.0596046447754,249.13793563842773,4192
189.173,717.2,24,8.304257026263109,7.4962518740632955,8.576329331045883,120.82500000000073,133.39999999999418,8,120.82500000000073,0.43749999813735485,2.800000003539026,26.924999998882413,,3132,106242,0,0,9727,2,13,23049,17679,1904,3,1,1,0,196,2,569,0,0,10,202.9295196533203,250.32934188842773,4192
190.15489999999852,720.4,24,8.169031663528182,7.4962518740632955,8.576329331045883,122.92499999999927,133.39999999999418,8,122.92499999999927,0.2999999998137355,2.650000000372529,26.90000000037253,,3132,106242,0,0,9727,2,13,23035,17669,1904,3,1,1,0,196,0,569,0,0,0,193.1924591064453,250.10961532592773,4192
191.13269999999554,723.9,25,9.190942755654326,7.501875468867872,12.004801920769985,111.10000000000258,133.29999999998836,9,111.10000000000258,0.544444444278876,8.077777777281073,24.344444445437855,,2170,82748,0,0,10133,7,14,24000,18580,1826,3,1,3,5,119,18,585,0,0,23,199.77748489379883,263.50357818603516,4192
192.11389999999852,727.75,25,9.628809212587143,8.568980291344475,12.004801920769985,105,116.70000000001164,10,105,0.6899999983608722,6.590000002086162,24.33999999910593,,2197,82602,0,0,10254,5,14,24432,18830,1924,3,1,3,3,123,6,603,2,0,16,214.89633178710938,272.5951843261719,4192
193.15929999999702,731.65,25,9.914306633595363,8.576329331048024,11.990407673857565,101.65999999999767,116.59999999997672,10,101.65999999999767,0.4900000005960464,4.779999999701976,23.000000001490115,,2210,81102,0,0,10347,2,13,24952,19227,1969,3,1,3,0,126,3,617,0,0,10,237.59473037719727,277.33374404907227,4192
194.177,735.45,25,10.057944798526446,8.568980291344475,11.990407673861748,99.99000000000233,116.70000000001164,10,99.99000000000233,0.31000000089406965,3.3800000004470347,21.61000000014901,,2190,80142,0,0,10327,2,13,25055,19292,1989,3,1,3,0,126,0,621,0,0,0,243.2366943359375,279.7466621398926,4192
195.15969999999552,739.25,25,10.256864872446762,8.568980291344475,12.019230769229088,98.33999999999942,116.70000000001164,10,98.33999999999942,0.2700000010430813,2.9099999986588956,21.520000000298023,,2190,80142,0,0,10327,2,13,25023,19259,1990,3,1,3,0,126,0,621,0,0,0,243.3656463623047,281.71025466918945,4192
196.14979999999701,743.05,25,10.201046769392294,9.990009990009408,11.990407673861748,98.31999999999826,100.10000000000582,10,98.31999999999826,0.31000000089406965,2.849999997764826,21.840000001341103,,2190,80142,0,0,10327,2,13,25023,19259,1990,3,1,3,0,126,0,621,0,0,0,240.9163055419922,282.46025466918945,4192
197.13529999999702,746.9,25,10.200482192078578,9.990009990009408,12.004801920765791,98.33000000000175,100.10000000000582,10,98.33000000000175,0.30000000149011613,2.9099999994039534,21.569999999552966,,2190,80142,0,0,10327,2,13,25023,19259,1990,3,1,3,0,126,0,621,0,0,0,238.68856811523438,282.45317459106445,4192
198.1125,751.1,25,10.363606221193013,9.990009990009408,12.019230769229088,96.97272727272569,100.10000000000582,11,96.97272727272569,0.36363636228171264,2.836363638666543,21.30909090827812,,2190,80142,0,0,10327,2,13,25023,19259,1990,3,1,3,0,126,0,621,0,0,0,238.3509521484375,282.45317459106445,4192
199.1878999999985,754.2,26,8.914566591031724,6.666666666666667,10.010010010007678,114.57500000000073,150,8,114.57500000000073,0.724999999627471,10.237499998882413,25.062500001862645,,2441,91970,0,0,10409,5,14,26314,20371,2032,3,1,3,3,130,19,638,5,0,13,244.32787704467773,294.7352294921875,4192
200.11889999999852,758.1,26,9.179690112887725,7.49625187406166,10.010010010010593,109.98999999999941,133.40000000002328,10,109.98999999999941,0.7799999989569187,6.150000000745058,27.18999999985099,,2323,84404,0,0,10391,7,14,26583,20457,2102,3,1,3,5,133,14,658,0,0,24,143.79572296142578,267.5555076599121,4192
201.2108999999985,761.3,26,8.616522592654563,7.4962518740632955,10,116.66250000000218,133.39999999999418,8,116.66250000000218,0.6250000018626451,4.98749999795109,27.487500000745058,,2787,97210,0,0,11196,5,14,27064,20812,2170,3,1,4,2,170,7,670,0,0,17,158.97330474853516,269.9100799560547,4192
202.1653999999985,764.85,26,8.651154205485296,7.4962518740632955,10.010010010010593,116.66666666666667,133.39999999999418,9,116.66666666666667,0.8333333341611756,4.444444443616602,27.200000000496704,,2777,96848,0,0,11283,2,13,27162,20860,2196,3,1,4,0,171,4,675,0,0,15,143.76021194458008,272.6472587585449,4192
203.21509999999404,768.05,26,8.616522592654832,7.4962518740632955,10,116.66249999999854,133.39999999999418,8,116.66249999999854,0.46250000037252903,3.7625000001862645,25.84999999962747,,2778,96514,0,0,11303,2,13,27251,20927,2202,3,1,4,0,172,3,678,0,0,11,173.1029167175293,273.0624008178711,4192
204.14,771.65,26,8.731248721062856,8.568980291344475,10,114.80000000000129,116.70000000001164,9,114.80000000000129,0.40000000099341076,3.788888889054457,25.888888889716732,,2758,96002,0,0,11301,2,13,27537,21155,2224,3,1,4,0,172,0,685,0,0,1,146.59361267089844,273.7056694030762,4192
205.16669999999553,775.25,26,8.730138719953027,8.568980291344475,9.990009990009408,114.81111111110982,116.70000000001164,9,114.81111111110982,0.3111111107799742,3.188888887564341,25.400000000993412,,2758,96002,0,0,11301,2,13,27532,21137,2231,3,1,4,0,172,0,686,0,0,0,174.28025817871094,273.82054901123047,4192
206.199,778.8,26,8.888913454347511,8.568980291344475,10.010010010010593,112.96666666666796,116.70000000001164,9,112.96666666666796,0.3333333333333333,3.0666666660043926,26.322222222884495,,2758,96002,0,0,11301,2,13,27532,21137,2231,3,1,4,0,172,0,686,0,0,0,168.68615341186523,273.82054901123047,4192
207.2188999999985,782,27,8.750613644814978,8.568980291344475,10,114.57500000000073,116.70000000001164,8,114.57500000000073,0.36250000074505806,3.099999999627471,25.637500000186265,,2758,96002,0,0,11301,2,13,27532,21137,2231,3,1,4,0,172,0,686,0,0,0,160.2469825744629,273.77806854248047,4192
208.13559999999404,785.2,27,7.572447663330028,5.452562704471275,8.576329331045883,135.41249999999854,183.39999999999418,8,135.41249999999854,0.9624999994412065,14.112500000745058,30.737499999813735,,2961,104794,0,0,11374,7,14,28902,22229,2304,3,1,4,5,180,22,713,3,0,13,176.7954502105713,281.30579566955566,4192
209.24659999999403,788.4,27,7.901552508558114,7.49625187406166,8.576329331048024,127.08750000000146,133.40000000002328,8,127.08750000000146,0.7625000020489097,6.0249999994412065,29.28749999869615,,2949,102146,0,0,11481,4,14,29113,22356,2348,3,1,4,2,184,9,724,1,0,13,199.72902488708496,283.330602645874,4192
210.2493999999985,791.6,27,8.170653242841492,7.501875468866234,8.576329331048024,122.89999999999782,133.30000000001746,8,122.89999999999782,0.48749999795109034,4.6375000001862645,29.312500001862645,,2959,101718,0,0,11591,2,13,29416,22573,2389,3,1,4,0,188,1,734,0,0,2,180.87055015563965,284.3436908721924,4192
211.23,794.8,27,8.482000179270209,7.501875468867872,10,118.75,133.29999999998836,8,118.75,0.40000000037252903,3.662499999627471,27.40000000130385,,2460,88560,0,0,12494,2,13,29534,22694,2364,3,1,5,0,150,0,738,0,0,0,209.33246326446533,284.6505174636841,4192
212.16029999999702,798.8,27,9.57116489434478,8.568980291344475,10,105,116.70000000001164,10,105,0.31999999806284907,3.2400000013411043,23.500000000745057,,2460,88560,0,0,12494,2,13,29521,22680,2365,3,1,5,0,150,0,738,0,0,0,210.65849018096924,284.6109972000122,4192
213.20769999999553,802.35,27,9.52492221374973,8.568980291344475,10.010010010010593,105.5444444444438,116.70000000001164,9,105.5444444444438,0.3888888872332043,3.36666666633553,23.700000000496704,,2460,88560,0,0,12494,2,13,29521,22680,2365,3,1,5,0,150,0,738,0,0,0,206.5982789993286,284.6109972000122,4192
214.16589999999852,805.9,27,9.523518771496422,8.568980291346612,10.010010010010593,105.55555555555556,116.69999999998254,9,105.55555555555556,0.32222222205665374,3.177777777943346,23.66666666749451,,2460,88560,0,0,12494,2,13,29521,22680,2365,3,1,5,0,150,0,738,0,0,0,201.27677631378174,284.6109972000122,4192
215.121299999997,809.9,27,9.428797827449444,8.568980291344475,10,106.66000000000058,116.70000000001164,10,106.66000000000058,0.3299999997019768,3.2099999986588954,23.710000000149012,,2460,88560,0,0,12494,2,13,29521,22680,2365,3,1,5,0,150,0,738,0,0,0,197.7177972793579,284.6109972000122,4192
216.181,813.05,28,8.914233969743014,6.666666666666667,10.010010010007678,114.57500000000073,150,8,114.57500000000073,0.4874999988824129,7.562500000931323,27.112500000745058,,2979,103946,0,0,12581,4,14,30405,23481,2358,3,1,5,2,157,12,749,0,0,8,205.89038944244385,288.04162311553955,4192
217.15029999999703,816.65,28,8.122244507892411,6.662225183210934,8.576329331048024,124.06666666666732,150.10000000000582,9,124.06666666666732,0.9666666669978036,8.911111110614407,28.311111109952133,,2693,99810,0,0,12509,9,14,30980,23816,2456,3,1,5,7,161,26,769,7,0,12,216.9898920059204,292.42775440216064,4192
218.23789999999852,819.85,28,8.303338396300639,7.4962518740632955,8.576329331048024,120.83749999999782,133.39999999999418,8,120.83749999999782,0.6749999979510903,6.812500001862645,27.625,,2671,94836,0,0,12576,2,13,31555,24257,2516,3,1,5,0,164,3,788,0,0,5,242.85875034332275,295.191632270813,4192
219.184,823.45,28,8.88914231162309,8.568980291344475,10,112.9555555555562,116.70000000001164,9,112.9555555555562,0.3777777776122093,4.455555556548966,25.933333333167766,,2621,92950,0,0,12581,2,13,31600,24250,2544,3,1,5,0,165,0,793,0,0,0,221.39869022369385,295.32400608062744,4192
220.1998999999985,827.05,28,9.047619980830437,8.568980291344475,10,111.11111111111111,116.70000000001164,9,111.11111111111111,0.36666666633552975,3.4333333339956074,25.144444443285465,,2621,92950,0,0,12581,2,13,31587,24236,2545,3,1,5,0,165,0,793,0,0,0,246.8765344619751,295.34976291656494,4192
221.19509999999403,830.6,28,8.701684100730963,5.455537370431334,10.010010010010593,118.51111111111176,183.29999999998836,9,118.51111111111176,0.333333332505491,3.388888889716731,28.97777777744664,,3904,128668,0,0,13767,2,13,31587,24137,2644,3,1,1,0,264,0,793,0,0,0,244.08464908599854,295.59976291656494,4192
222.3043999999985,833,28,6.8058681337002005,6.666666666666667,7.501875468867872,147.21666666666474,150,6,147.21666666666474,0.5666666651765505,3.4500000004967055,33.75,,3904,128668,0,0,13767,2,13,31587,24137,2644,3,1,1,0,264,0,793,0,0,0,230.9784631729126,295.58914279937744,4192
223.19259999999403,835.8,28,6.809599281425734,6.002400960383944,7.501875468866234,147.6142857142882,166.60000000000582,7,147.6142857142882,0.35714285714285715,3.514285714498588,33.92857142857143,,3904,128668,0,0,13767,2,13,31587,24137,2644,3,1,1,0,264,0,793,0,0,0,249.09419345855713,295.58914279937744,4192
224.2325,838.6,28,6.666667513227888,6.662225183210934,6.6711140760509595,150,150.10000000000582,7,150,0.32857143027441843,3.400000000638621,34.29999999808414,,3904,128668,0,0,13767,2,13,31587,24137,2644,3,1,1,0,264,0,793,0,0,0,238.60823154449463,295.58914279937744,4192
225.27059999999403,841,28,6.944677538926702,6.666666666666667,7.4962518740632955,144.4333333333343,150,6,144.4333333333343,0.2999999982615312,3.483333334326744,35.266666665673256,,3904,128668,0,0,13767,2,13,31587,24137,2644,3,1,1,0,264,0,793,0,0,0,222.34181308746338,295.83914279937744,4192
226.18169999999552,843.4,29,5.853700912897696,5,6.666666666666667,172.21666666666474,200,6,172.21666666666474,3.366666667163372,14.966666667411724,37.40000000099341,,4249,141830,0,0,13563,6,14,33264,25619,2691,3,1,1,4,270,17,812,0,0,16,196.90343952178955,275.3334970474243,4192
227.225799999997,845.8,29,6.020767739628353,5.455537370431334,6.666666666666667,166.64999999999904,183.29999999998836,6,166.64999999999904,0.883333332836628,9.399999998509884,37.08333333581686,,4147,136942,0,0,13475,6,14,33068,25303,2733,3,1,1,4,273,17,825,0,0,13,198.04110050201416,278.49273014068604,4192
228.19219999999552,848.6,29,6.380832477704495,5.99880023995159,6.666666666666667,157.14285714285714,166.70000000001164,7,157.14285714285714,0.8000000012772424,7.028571428997176,36.77142857015133,,4105,134104,0,0,13560,6,14,33750,25821,2803,3,1,1,4,278,7,844,0,0,9,217.50122928619385,281.28167819976807,4192
229.2993999999985,851,29,6.3333335733813625,5.99880023995159,6.666666666666667,158.33333333333334,166.70000000001164,6,158.33333333333334,0.5833333320915699,6.116666665921609,37.150000002235174,,4140,134446,0,0,13656,6,14,34156,26132,2838,3,1,1,4,281,4,855,0,0,9,222.63338565826416,282.6007966995239,4192
230.24459999999405,853.4,29,6.444645632155127,5.99880023995159,6.6711140760509595,155.5500000000029,166.70000000001164,6,155.5500000000029,0.866666667163372,4.283333331346512,36.166666665424906,,4112,133168,0,0,13665,6,14,34112,26060,2854,3,1,1,4,282,4,857,0,0,13,215.2652072906494,282.85100746154785,4192
231.17569999999552,856.2,29,6.286057485810452,5.99880023995159,6.666666666666667,159.51428571428238,166.70000000001164,7,159.51428571428238,0.5571428590587207,5.071428570364203,38.300000000212876,,4272,139034,0,0,13822,2,13,34295,26217,2864,3,1,1,0,285,0,861,0,0,0,217.73473167419434,284.2967472076416,4192
232.30019999999553,858.6,29,6.222482495163678,5.998800239952638,6.666666666666667,161.10000000000096,166.69999999998254,6,161.10000000000096,0.4166666641831398,4.733333334326744,38.266666665673256,,4155,134958,0,0,13796,2,13,34314,26212,2876,3,1,1,0,286,0,863,0,0,0,208.93543338775635,284.0162019729614,4192
233.261,861.8,29,8.140728505873007,6.666666666666667,10,124.98749999999927,150,8,124.98749999999927,0.36250000074505806,3.687499998137355,29.637500001117587,,2785,97102,0,0,14818,2,13,34314,26321,2767,3,1,3,0,177,0,863,0,0,0,206.86692333221436,283.97376918792725,4192
234.205299999997,865,29,8.571736181233039,8.568980291344475,8.576329331048024,116.66250000000218,116.70000000001164,8,116.66250000000218,0.3624999998137355,3.862500000745058,28.03749999869615,,2785,97102,0,0,14818,2,13,34314,26321,2767,3,1,3,0,177,0,863,0,0,0,229.1912145614624,283.97376918792725,4192
235.1398999999985,868.2,29,8.16995029349092,7.4962518740632955,8.576329331045883,122.91249999999854,133.39999999999418,8,122.91249999999854,0.7250000005587935,5.875,28.825000001117587,,2785,97102,0,0,14818,2,13,34314,26321,2767,3,1,3,0,177,0,863,0,0,0,195.9019021987915,271.086895942688,4192
236.1218999999985,871.8,29,8.571431369464777,8.561643835617291,8.576329331045883,116.66666666666667,116.79999999998836,9,116.66666666666667,0.3888888888888889,3.7333333326710596,28.044444444278877,,2785,97102,0,0,14818,2,13,34314,26321,2767,3,1,3,0,177,0,863,0,0,0,178.79367923736572,260.79673862457275,4192
237.175,874.6,30,7.221356959419504,4,8.576329331045883,147.6142857142882,250,7,147.6142857142882,1.6571428584200996,16.699999999787128,36.300000000212876,,2886,101378,0,0,14521,7,14,35299,27118,2803,3,1,3,5,179,22,881,0,0,17,201.0370454788208,268.6728525161743,4192
238.2225,877.4,30,7.807010259394365,7.49625187406166,8.576329331048024,128.55714285714203,133.40000000002328,7,128.55714285714203,1.0285714279328073,9.58571428486279,31.55714285905872,,2965,104138,0,0,14644,4,14,36033,27695,2874,3,1,3,2,184,11,899,0,0,18,212.6681718826294,272.065598487854,4192
239.13009999999403,880.6,30,7.902255457908559,7.4962518740632955,8.576329331045883,127.07500000000073,133.39999999999418,8,127.07500000000073,0.662499999627471,6.500000000931323,30.5625,,2904,102136,0,0,14642,2,13,36471,28002,2925,3,1,3,0,185,3,915,0,0,6,231.70183658599854,273.9244546890259,4192
240.13919999999553,884.2,30,8.2136621160521,7.4962518740632955,8.576329331045883,122.23333333333075,133.39999999999418,9,122.23333333333075,0.41111111144224805,4.666666666666667,30,,2900,101848,0,0,14640,2,13,36593,28072,2947,3,1,3,0,185,0,921,0,0,0,235.90308094024658,276.43221378326416,4192
241.24059999999403,887.4,30,8.035643560718464,7.4962518740632955,8.576329331045883,125,133.39999999999418,8,125,0.3999999985098839,3.9375000009313226,30.124999998137355,,2900,101848,0,0,14640,2,13,36589,28066,2949,3,1,3,0,185,0,921,0,0,0,229.3233242034912,278.72360038757324,4192
242.22509999999403,890.6,30,8.304748500524742,7.501875468867872,8.583690987124463,120.8125,133.29999999998836,8,120.8125,0.4500000001862645,3.862500000745058,29.82499999832362,,2900,101848,0,0,14640,2,13,36589,28066,2949,3,1,3,0,185,0,921,0,0,0,220.36153507232666,278.65281772613525,4192
243.197,893.8,30,7.848677787066481,5.99880023995159,8.576329331045883,129.16250000000218,166.70000000001164,8,129.16250000000218,0.32500000204890966,3.8749999990686774,33,,3511,117502,0,0,15724,2,13,36589,28013,3002,3,1,4,0,238,0,921,0,0,0,215.90099239349365,278.6528654098511,4192
244.26189999999852,896.6,30,7.142957442177854,6.666666666666667,7.501875468867872,140.4714285714269,150,7,140.4714285714269,0.3857142850756645,4.042857142431395,33,,3511,117502,0,0,15724,2,13,36589,28013,3002,3,1,4,0,238,0,921,0,0,0,234.50084972381592,278.6528654098511,4192
245.235,899.4,30,7.143295547978361,6.662225183210934,7.507507507508492,140.47142857143106,150.10000000000582,7,140.47142857143106,0.3428571437086378,3.9714285720671927,33.471428571002825,,3511,117502,0,0,15724,2,13,36589,28013,3002,3,1,4,0,238,0,921,0,0,0,223.13209056854248,281.1528654098511,4192
246.21819999999553,902.2,31,7.262444627914243,6.666666666666667,7.507507507508492,138.08571428571096,150,7,138.08571428571096,0.5142857134342194,5.928571429635797,33.199999999787124,,3514,117676,0,0,15410,3,14,36925,28362,2983,3,1,4,1,238,3,921,0,0,6,226.65839290618896,282.5369291305542,4192
247.2433999999985,904.6,31,5.96447479578266,5.002501250625459,6.6711140760509595,169.45000000000195,199.89999999999418,6,169.45000000000195,1.08333333209157,15.40000000099341,40.51666666691502,,3703,123354,0,0,15352,6,14,37469,28715,3042,3,1,4,4,243,18,938,0,0,27,249.42820262908936,301.280348777771,4192
248.22109999999404,907.4,31,6.9051305730822445,6.662225183210934,7.501875468866234,145.22857142857225,150.10000000000582,7,145.22857142857225,0.9571428586329732,5.114285712795598,34.899999999574256,,3584,120460,0,0,15341,6,14,37496,28715,3063,3,1,4,4,243,15,940,0,0,27,251.68937587738037,304.6425619125366,4192
249.22689999999852,910.2,31,6.9051297265210225,6.666666666666667,7.501875468866234,145.22857142857225,150,7,145.22857142857225,0.9285714296357972,6.699999999787126,34.75714285778148,,3689,123884,0,0,15445,7,14,38124,29233,3099,3,1,4,5,245,13,953,0,0,28,263.0168867111206,309.2074308395386,4192
250.25019999999552,913,31,6.785814183349656,6.666666666666667,7.4962518740632955,147.61428571428405,150,7,147.61428571428405,0.9571428575686046,6.557142859058721,36.31428571258272,,3699,123510,0,0,15460,6,14,38442,29452,3132,3,1,4,4,247,13,964,0,0,31,274.29130840301514,313.753867149353,4192
251.2903999999985,915.4,31,6.8056721027968194,6.666666666666667,7.4962518740632955,147.21666666666474,150,6,147.21666666666474,0.8000000019868215,5.333333334575097,35.5,,3628,121598,0,0,15483,5,14,38547,29535,3146,3,1,4,3,248,8,967,0,0,18,271.31008434295654,316.84148693084717,4192
252.166799999997,918.2,31,6.66666751322789,6.662225183212226,6.6711140760496646,150,150.09999999997672,7,150,0.6857142874172756,5.228571426655565,36.57142857142857,,3727,124078,0,0,15662,4,14,38722,29656,3170,3,1,4,2,253,5,973,0,0,15,271.16543102264404,319.3057165145874,4192
253.20719999999554,921,31,6.690743646180807,5.998800239952638,7.507507507506851,150,166.69999999998254,7,150,0.6428571428571429,6.57142857249294,37.28571428358555,,3832,129154,0,0,15830,2,13,39027,29907,3192,3,1,4,0,256,3,979,0,0,10,277.8547430038452,323.4044828414917,4192
254.2705,923.8,31,6.9640170165594375,5.998800239952638,8.576329331045883,145.21428571428572,166.69999999998254,7,145.21428571428572,0.5857142859271595,4.8428571415799,36.15714285735573,,3198,110550,0,0,17072,2,13,38980,29900,3148,3,1,5,0,210,2,980,0,0,7,277.81732082366943,325.97020626068115,4192
255.265299999997,926.6,31,7.499465356808067,7.49625187406166,7.501875468867872,133.34285714286048,133.40000000002328,7,133.34285714286048,0.5142857134342194,4.957142858632973,32.27142857015133,,3267,112268,0,0,17149,2,13,39143,30017,3168,3,1,5,0,213,0,985,0,0,0,277.5688772201538,329.014536857605,4192
256.2026999999955,929.8,31,7.5308645823608975,6.666666666666667,8.568980291344475,133.3125,150,8,133.3125,0.39999999944120646,4.462500000372529,31.762499999254942,,3234,111132,0,0,17134,2,13,39156,30020,3172,3,1,5,0,213,0,986,0,0,0,272.782977104187,332.6320104598999,4192
257.2608999999985,932.6,32,7.285544898344081,5.998800239952638,7.501875468867872,138.0999999999975,166.69999999998254,7,138.0999999999975,0.6857142863529069,10.099999999361378,34.800000000212876,,4163,144194,0,0,17485,4,14,40113,30958,3137,3,1,5,2,216,9,992,0,0,15,288.0301923751831,338.8326406478882,4192
258.32209999999407,935,32,6.214587256368379,5,7.49625187406166,163.88333333333625,200,6,163.88333333333625,1.183333336065213,14.666666665424904,36.16666666790843,,3452,119152,0,0,16841,7,14,40249,30897,3227,3,1,5,5,221,21,1006,2,0,15,297.4381284713745,358.9433240890503,4192
